,date,Open,Low,High,Close,Volume,macd,macd_signal
6819,2021-01-13 12:30:00,379.65,379.35,379.85,379.85,917519,0.24712841193746726,0.1812399486400588
6820,2021-01-13 12:45:00,379.84,379.84,380.35,380.1102,1616314,0.28298715511158434,0.20158938993436393
6821,2021-01-13 13:00:00,380.11,379.94,380.25,380.24,690715,0.3182111031241561,0.2249137325723224
6822,2021-01-13 13:15:00,380.24,380.12,380.36,380.2199,667672,0.34057845722952607,0.24804667750376314
6823,2021-01-13 13:30:00,380.2181,380.04,380.37,380.21,552191,0.3534317579419053,0.2691236935913916
6824,2021-01-13 13:45:00,380.2,380.05,380.2799,380.243,573373,0.36210677407905223,0.28772030968892376
6825,2021-01-13 14:00:00,380.24,379.87,380.79,380.775,2250109,0.40721561265849004,0.31161937028283704
6826,2021-01-13 14:15:00,380.775,380.53,380.86,380.77,1081051,0.4375178011448497,0.3367990564552396
6827,2021-01-13 14:30:00,380.77,380.29,380.85,380.29,1217752,0.4179822758718501,0.35303570033856174
6828,2021-01-13 14:45:00,380.29,380.11,380.49,380.385,1013438,0.40549168170218763,0.3635268966112869
6829,2021-01-13 15:00:00,380.3844,379.96,380.53,380.19,1502306,0.37552906026780875,0.3659273293425913
6830,2021-01-13 15:15:00,380.19,379.71,380.2,379.76,1539384,0.31347254421217485,0.35543637231650804
6831,2021-01-13 15:30:00,379.755,379.61,380.33,380.21,2477263,0.2971778658870221,0.3437846710306109
6832,2021-01-13 15:45:00,380.21,379.75,380.36,379.76,5334053,0.2451273017759945,0.3240531971796876
6833,2021-01-14 09:30:00,380.59,380.22,380.82,380.615,2323497,0.26975859995928886,0.3131942777356079
6834,2021-01-14 09:45:00,380.62,380.39,380.93,380.835,1178854,0.30353231107210377,0.3112618844029071
6835,2021-01-14 10:00:00,380.83,380.48,381.075,380.715,1484157,0.3169614885983947,0.3124018052420046
6836,2021-01-14 10:15:00,380.715,380.6962,381.13,380.965,813692,0.34381384718903973,0.31868421363141164
6837,2021-01-14 10:30:00,380.965,380.36,381.09,380.895,1558485,0.35534986776929145,0.3260173444589876
6838,2021-01-14 10:45:00,380.89,380.575,380.9598,380.77,595017,0.3503669794174584,0.3308872714506818
6839,2021-01-14 11:00:00,380.76,380.47,380.87,380.8369,799022,0.3478069731085611,0.3342712117822577
6840,2021-01-14 11:15:00,380.83,380.4001,380.87,380.5499,709606,0.3189430710362444,0.3312055836330551
6841,2021-01-14 11:30:00,380.545,380.18,380.615,380.5384,980905,0.2917768449564164,0.3233198358977274
6842,2021-01-14 11:45:00,380.56,380.23,380.59,380.38,1545662,0.2545317750082745,0.3095622237198368
6843,2021-01-14 12:00:00,380.37,380.1,380.53,380.44,951552,0.2272368424277147,0.2930971474614124
6844,2021-01-14 12:15:00,380.445,380.23,380.495,380.39,563636,0.19927372610470684,0.2743324631900713
6845,2021-01-14 12:30:00,380.4,379.94,380.53,380.095,1241075,0.15156161244880195,0.24977829304181748
6846,2021-01-14 12:45:00,380.095,379.84,380.76,380.63,1302376,0.15513119163631472,0.23084887276071694
6847,2021-01-14 13:00:00,380.63,380.48,380.73,380.4989,730132,0.1457018740010767,0.2138194730087889
6848,2021-01-14 13:15:00,380.5,380.07,380.66,380.29,1105392,0.11998942429818271,0.19505346326666767
6849,2021-01-14 13:30:00,380.28,380.16,380.62,380.5,498284,0.11522907852764774,0.1790885863188637
6850,2021-01-14 13:45:00,380.5,380.2082,380.6,380.24,519250,0.089445570262626,0.16115998310761617
6851,2021-01-14 14:00:00,380.24,380.18,380.47,380.2801,510737,0.07142435358474586,0.1432128572030421
6852,2021-01-14 14:15:00,380.3,379.99,380.52,380.178,789602,0.04834648463668145,0.12423958268976998
6853,2021-01-14 14:30:00,380.17,379.95,380.29,380.057,919922,0.02006215443941528,0.10340409703969905
6854,2021-01-14 14:45:00,380.05,379.65,380.09,379.9031,1015205,-0.014603484939527789,0.07980258064385368
6855,2021-01-14 15:00:00,379.905,379.1782,380.08,379.35,1774010,-0.0857186897528095,0.04669832656452104
6856,2021-01-14 15:15:00,379.3599,378.58,379.7714,379.17,3547280,-0.15481785375459367,0.006395090500698097
6857,2021-01-14 15:30:00,379.17,378.96,379.55,379.325,3218802,-0.19482639701806193,-0.03384920700305391
6858,2021-01-14 15:45:00,379.32,378.1,379.5,378.45,10064153,-0.2937524477570719,-0.0858298551538575
6859,2021-01-15 09:30:00,376.72,376.64,377.42,377.21,4160826,-0.46682838554107775,-0.16202956123130158
6860,2021-01-15 09:45:00,377.22,376.72,377.58,377.1,2091095,-0.6058841386705467,-0.2508004767191506
6861,2021-01-15 10:00:00,377.1,374.76,377.32,375.3019,5524549,-0.8513644678897094,-0.37091327495326243
6862,2021-01-15 10:15:00,375.3,373.7,375.49,374.57,20672479,-1.0923753871595068,-0.5152056973945114
6863,2021-01-15 10:30:00,374.59,374.13,375.62,375.36,2643039,-1.2057329405798782,-0.6533111460315848
6864,2021-01-15 10:45:00,375.35,375.07,375.74,375.31,2771478,-1.2847938962160583,-0.7796076960684795
6865,2021-01-15 11:00:00,375.32,374.3,375.355,375.08,3004188,-1.350442292840171,-0.8937746154228178
6866,2021-01-15 11:15:00,375.08,374.7181,376.47,376.38,2823434,-1.282782862356612,-0.9715762648095767
6867,2021-01-15 11:30:00,376.36,376.28,376.92,376.57,2320752,-1.1999980337743068,-1.0172606186025228
6868,2021-01-15 11:45:00,376.56,375.92,376.66,376.17,1413522,-1.1533717659816034,-1.044482848078339
6869,2021-01-15 12:00:00,376.18,375.7,376.38,375.95,1112741,-1.121247234053044,-1.0598357252732802
6870,2021-01-15 12:15:00,375.95,375.95,376.47,376.2,951531,-1.0633576750315115,-1.0605401152249265
6871,2021-01-15 12:30:00,376.21,376.091,376.81,376.59,1001854,-0.9747734601282332,-1.043386784205588
6872,2021-01-15 12:45:00,376.59,376.25,376.8,376.64,895995,-0.8902727395045531,-1.012763975265381
6873,2021-01-15 13:00:00,376.645,376.19,376.67,376.56,816877,-0.8203046793064459,-0.9742721160735941
6874,2021-01-15 13:15:00,376.555,376.52,377.29,376.94,1627718,-0.7258248067375348,-0.9245826542063823
6875,2021-01-15 13:30:00,376.94,374.755,377.08,376.9938,1562375,-0.6392388688930737,-0.8675138971437206
6876,2021-01-15 13:45:00,376.995,376.54,377.14,376.76,1024017,-0.5827668222184457,-0.8105644821586657
6877,2021-01-15 14:00:00,376.76,376.43,377.08,376.58,1654746,-0.5462400982173108,-0.7576996053703948
6878,2021-01-15 14:15:00,376.57,376.31,376.78,376.57,1520913,-0.5121950569261458,-0.7085986956815451
